CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H8IL16153,"MARTER, JAMES THOMAS",C,2,REPUBLICAN,326753.53,0.0,322950.05,150.0,240.36,4043.84,770.8,1512.47,0.0,9712.47,0.0,31358.77,302665.26,IL,14,21425.0,0.0,12/31/2024,0.0,0.0
H0IL15129,"MILLER, MARY",I,2,REPUBLICAN,1595994.35,44167.95,1259724.31,0.0,309986.3,646256.34,0.0,0.0,0.0,0.0,0.0,0.0,1365291.97,IL,15,153231.11,0.0,12/31/2024,4265.0,0.0
H6IL18088,"LAHOOD, DARIN MCKAY",I,2,REPUBLICAN,3753031.58,511490.3,2196437.36,0.0,3964688.85,5521283.07,0.0,0.0,0.0,0.0,0.0,0.0,984780.67,IL,16,2139954.83,0.0,12/31/2024,9810.0,9050.0
H2IL17147,"SORENSEN, ERIC",I,1,DEMOCRAT,5046501.25,201999.03,4974635.0,0.0,40928.03,112794.28,0.0,0.0,0.0,0.0,0.0,0.0,3415548.03,IL,17,1314865.36,17000.0,12/31/2024,39955.22,4000.0
H4IL17085,"ESTRADA, RAFAEL",C,2,REPUBLICAN,94758.03,0.0,94758.03,0.0,0.0,0.0,19147.98,45682.0,0.0,45682.0,0.0,0.0,28728.05,IL,17,1200.0,0.0,02/29/2024,0.0,0.0
H4IL17093,"CROWL, SCOT ALAN MR.",C,2,REPUBLICAN,135837.35,0.0,129306.26,0.0,0.0,6531.09,100.0,129044.85,0.0,54.5,0.0,-0.5,5942.5,IL,17,0.0,750.0,10/04/2024,0.0,0.0
H4IL17101,"MCGRAW, JOE",C,2,REPUBLICAN,1510548.9,275410.61,1508956.03,0.0,0.0,1592.87,0.0,0.0,0.0,0.0,0.0,0.0,944499.02,IL,17,290638.86,0.0,12/31/2024,5340.0,1250.0
H0IN01150,"MRVAN, FRANK J.",I,1,DEMOCRAT,3196274.92,66655.0,3162106.15,0.0,54290.95,88459.72,0.0,0.0,0.0,0.0,0.0,0.0,1936701.11,IN,01,1179603.49,10000.0,12/31/2024,3606.76,7000.0
H4IN01194,"RUIZ, DAVID BEN",C,2,REPUBLICAN,2750.0,0.0,3260.19,0.0,-320.65,-830.84,0.0,2000.0,0.0,410.0,0.0,1590.0,750.0,IN,01,0.0,0.0,03/31/2024,0.0,0.0
H4IN01210,"NIEMEYER, RANDELL C.",C,2,REPUBLICAN,1107288.15,303808.49,1081043.78,0.0,0.0,26244.37,0.0,0.0,0.0,0.0,0.0,0.0,521644.97,IN,01,276642.23,5000.0,12/31/2024,1000.0,0.0
H4IN01244,"MISKUS, DAKOTAH",C,3,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,01,0.0,0.0,10/27/2024,0.0,0.0
H4IN02192,"CAMP, LORI ANN MS.",C,1,DEMOCRAT,130984.6,0.0,131331.75,0.0,0.0,-12218.0,0.0,0.0,0.0,0.0,0.0,0.0,126229.6,IN,02,0.0,4755.0,12/31/2024,0.0,0.0
H2IN02295,"YAKYM, RUDY C. III",I,2,REPUBLICAN,3726754.51,749554.89,3265287.94,0.0,148112.73,609579.3,0.0,0.0,0.0,0.0,0.0,0.0,2241307.75,IN,02,730897.16,0.0,12/31/2024,136385.59,6750.0
H4IN03182,"GOSS, PHIL",O,1,DEMOCRAT,260098.72,1286.87,256767.59,0.0,0.0,3331.13,4000.0,250300.0,0.0,0.0,0.0,250300.0,4279.0,IN,03,230.0,0.0,12/31/2024,0.0,0.0
H4IN03240,"ADOLPH, KILEY DR.",O,1,DEMOCRAT,47977.01,200.0,53005.94,0.0,0.0,-5028.93,0.0,0.0,0.0,0.0,0.0,0.0,47777.01,IN,03,0.0,0.0,12/31/2024,0.0,0.0
H4IN03133,"FELKER, MICHAEL",O,2,REPUBLICAN,24887.94,0.0,24314.03,0.0,0.0,477.11,9683.25,0.0,0.0,0.0,0.0,0.0,15204.69,IN,03,0.0,0.0,12/31/2024,0.0,0.0
H4IN03141,"ZAY, ANDREW",O,2,REPUBLICAN,747427.41,0.0,746922.49,0.0,0.0,504.92,0.0,100000.0,0.0,0.0,0.0,100000.0,559924.27,IN,03,86750.0,0.0,12/31/2024,63675.0,2700.0
H4IN03158,"DAVIS, WENDY",O,2,REPUBLICAN,1061226.96,171627.08,1061179.87,0.0,0.0,47.09,3622.94,263200.0,0.0,0.0,0.0,266454.86,537009.79,IN,03,85725.0,0.0,12/31/2024,134874.3,12200.0
H4IN03166,"KENWORTHY, JON MICHAEL MR.",O,2,REPUBLICAN,84740.84,0.0,84740.84,0.0,0.0,0.0,68261.7,0.0,0.0,0.0,0.0,0.0,15518.3,IN,03,0.0,0.0,06/30/2024,0.0,0.0
H4IN03190,"WHALEN, ERIC",O,2,REPUBLICAN,5202.38,0.0,4280.79,325.0,0.0,833.25,100.0,0.0,0.0,40.21,0.0,0.0,5102.38,IN,03,0.0,0.0,06/30/2024,0.0,0.0
H4IN03208,"BUCHER, GRANT MR.",O,2,REPUBLICAN,105164.65,0.0,105271.71,0.0,0.0,0.0,6333.73,8885.16,0.0,0.0,0.0,1000.0,89945.76,IN,03,0.0,0.0,09/30/2024,13200.0,0.0
H4IN03232,"SMITH, TIM",O,2,REPUBLICAN,1344166.48,0.0,1342821.27,0.0,0.0,1345.21,11735.81,1114000.0,0.0,0.0,0.0,1114000.0,212193.4,IN,03,485.45,0.0,12/31/2024,24369.0,0.0
H6IN03229,"BANKS, JAMES E HON.",I,2,REPUBLICAN,7288500.99,1234991.51,6010627.68,3072.86,1335483.41,2613356.72,0.0,0.0,0.0,0.0,0.0,151180.0,4534399.13,IN,03,1432093.06,850.0,12/31/2024,181118.04,4950.0
H4IN04230,"GIRN, RIMPI KAUR",C,1,DEMOCRAT,42164.2,0.0,41608.33,0.0,1702.36,1444.14,2500.0,0.0,0.0,0.0,0.0,0.0,39664.2,IN,04,0.0,0.0,03/31/2024,0.0,0.0
H4IN04255,"HOLDER, DERRICK ROSS",C,1,DEMOCRAT,8116.13,0.0,5023.03,0.0,154.81,3247.91,0.0,259.6,0.0,0.0,0.0,409.6,2587.06,IN,04,0.0,1050.0,10/16/2024,0.0,0.0
H2IN04168,"BOOKWALTER, CHARLES",C,2,REPUBLICAN,181148.64,0.0,155005.84,0.0,1505.99,27648.79,5000.0,60000.0,0.0,10000.0,0.0,50000.0,115798.64,IN,04,0.0,0.0,10/03/2024,4300.0,0.0
H4IN04248,"HAGGARD, CRAIG",C,2,REPUBLICAN,95982.05,0.0,35339.63,0.0,0.0,60642.42,0.0,0.0,0.0,0.0,0.0,0.0,70682.05,IN,04,25300.0,0.0,12/31/2024,0.0,0.0
H8IN04199,"BAIRD, JAMES R DR.",I,2,REPUBLICAN,618942.74,0.0,745075.16,0.0,340742.15,214609.73,0.0,200000.0,0.0,160000.0,0.0,210000.0,128381.78,IN,04,289600.0,155.75,12/31/2024,1070.0,1500.0
H4IN05278,"PFENNINGER, RYAN SETH MR.",C,1,DEMOCRAT,110598.0,0.0,110598.0,0.0,0.0,0.0,0.0,92500.0,0.0,3085.36,0.0,89414.64,18098.0,IN,05,0.0,0.0,12/31/2024,125.0,0.0
H4IN05286,"PICKETT, DEBORAH A",C,1,DEMOCRAT,44921.88,0.0,40146.03,0.0,0.0,4268.81,10716.0,0.0,0.0,0.0,0.0,0.0,33605.88,IN,05,600.0,0.0,12/31/2024,0.0,0.0
H0IN05326,"SPARTZ, VICTORIA",I,2,REPUBLICAN,1982203.38,59015.51,3300531.66,5140.0,1576378.46,258050.18,1500.0,700000.0,0.0,1137000.0,0.0,700000.0,999237.28,IN,05,196150.0,3300.0,12/31/2024,14450.0,3550.0
H4IN05179,"GOODRICH, CHARLES",C,2,REPUBLICAN,5498328.56,9959.04,5473301.03,0.0,0.0,25027.53,0.0,4600000.0,0.0,0.0,0.0,4600000.0,833119.52,IN,05,55250.0,0.0,12/31/2024,259150.0,7000.0
H4IN05187,"CUMMINGS, RODNEY JUSTIN MR",C,2,REPUBLICAN,17868.19,0.0,12475.09,0.0,0.0,5393.1,607.19,3000.0,0.0,0.0,0.0,3000.0,14261.0,IN,05,0.0,0.0,12/31/2023,0.0,0.0
H4IN05203,"CHINTHALA, BALARAJU RAJU",C,2,REPUBLICAN,300596.12,0.0,300596.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300596.12,IN,05,0.0,0.0,06/30/2024,0.0,0.0
H4IN05211,"HURT, MARK",C,2,REPUBLICAN,176231.58,0.0,176231.58,0.0,0.0,0.0,47649.58,0.0,9800.0,0.0,9800.0,0.0,116682.0,IN,05,2100.0,0.0,08/01/2024,1200.0,0.0
H4IN05229,"POWELL, LONNIE",C,2,REPUBLICAN,45460.0,0.0,44127.19,0.0,0.0,1332.81,0.0,41000.0,0.0,0.0,0.0,41000.0,4460.0,IN,05,0.0,0.0,10/15/2024,0.0,0.0
H4IN05237,"ENGLING, MAX",C,2,REPUBLICAN,206559.25,9000.0,206559.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97749.25,IN,05,98555.0,0.0,06/30/2024,3500.0,12800.0
H4IN05252,"MALAYTER, PATRICK MICHAEL",C,2,REPUBLICAN,7500.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,1130.0,7500.0,IN,05,0.0,0.0,05/30/2024,0.0,0.0
H2IN06304,"WIRTH, CYNTHIA",O,1,DEMOCRAT,27712.88,0.0,21644.66,0.0,402.1,-9116.31,0.0,620.19,3359.9,0.0,0.0,0.0,22832.79,IN,06,500.0,400.0,12/10/2024,0.0,0.0
H4IN05195,"MAHANT, SIDDHARTH",O,2,REPUBLICAN,2120568.37,0.0,598964.0,0.0,0.0,21604.37,0.0,2000000.0,0.0,300000.0,0.0,200000.0,120567.0,IN,06,0.0,0.0,04/30/2024,65300.0,0.0
H4IN06136,"SPEEDY, MIKE",O,2,REPUBLICAN,1587196.58,0.0,1587196.58,0.0,0.0,0.0,0.0,1450000.0,0.0,1236.42,0.0,1448763.58,118710.0,IN,06,17250.0,0.0,12/31/2024,9100.0,0.0
H4IN06144,"RAATZ, JEFF",O,2,REPUBLICAN,125383.42,0.0,125383.42,0.0,0.0,0.0,380.0,5000.0,0.0,2112.56,0.0,0.0,109352.72,IN,06,10650.0,0.0,06/05/2024,10800.0,0.0
H4IN06151,"CARRIER, JAMISON",O,2,REPUBLICAN,872676.26,0.0,871734.44,0.0,0.0,941.82,0.0,750000.0,0.0,49282.5,0.0,700717.5,122276.26,IN,06,350.0,0.0,12/31/2024,18200.0,0.0
H4IN06177,"JACOB, JOHN",O,2,REPUBLICAN,40111.93,0.0,40111.93,0.0,0.0,0.0,98.93,0.0,0.0,0.0,0.0,0.0,39013.0,IN,06,0.0,1000.0,07/12/2024,237.5,0.0
H4IN06185,"SHREVE, JEFFERSON",O,2,REPUBLICAN,6241636.66,0.0,6109921.87,0.0,0.0,131714.79,42000.0,5900000.0,0.0,0.0,0.0,5900000.0,128724.61,IN,06,170750.0,0.0,12/31/2024,500.0,0.0
H6IN10075,"FRAZIER, WILLIAM GOULD",O,2,REPUBLICAN,348302.38,0.0,349473.88,0.0,1171.5,0.0,348152.38,0.0,0.0,0.0,0.0,0.0,150.0,IN,06,0.0,0.0,12/31/2024,4747.27,0.0
H8IN06129,"PENCE, GREGORY J.",I,2,REPUBLICAN,526945.16,29174.41,679662.9,3981.85,385568.92,232851.18,0.0,0.0,0.0,0.0,0.0,0.0,53185.35,IN,06,396500.0,0.0,12/31/2024,8100.0,27000.0
H8IN07184,"CARSON, ANDRE",I,1,DEMOCRAT,834438.54,0.0,1096116.35,0.0,711101.02,449423.21,0.0,0.0,0.0,0.0,0.0,0.0,347742.97,IN,07,467150.0,8611.83,12/31/2024,3011.11,250.0
H2IN08151,"WHITLEY, GABRIEL MATHEW",C,2,REPUBLICAN,364320.0,0.0,262685.47,0.0,0.0,101634.53,0.0,120000.0,0.0,0.0,0.0,99900.0,244320.0,IN,07,0.0,0.0,09/30/2024,227695.0,0.0
H4IN07217,"SCHMITZ, JOHN PALMER MR.",C,2,REPUBLICAN,78009.71,0.0,78009.71,0.0,0.0,0.0,54131.6,0.0,0.0,0.0,0.0,0.0,23378.11,IN,07,0.0,0.0,12/31/2024,0.0,0.0
H4IN07191,"JOHNSON, RUSTY MR",C,3,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,07,0.0,0.0,03/02/2024,0.0,0.0
H4IN08215,"MOORE, KELLIE ANN MS",O,1,DEMOCRAT,2623.5,0.0,1361.25,0.0,0.0,1262.25,123.5,0.0,0.0,0.0,0.0,1001.25,2500.0,IN,08,0.0,0.0,06/30/2023,0.0,0.0
H4IN08231,"HURT, ERIK DAVID MR.",O,1,DEMOCRAT,23916.9,0.0,22719.05,0.0,0.0,1197.85,103.67,0.0,0.0,0.0,0.0,0.0,16703.23,IN,08,500.0,2200.0,11/25/2024,0.0,0.0
H4IN08298,"TALARZYK, MICHAEL",O,1,DEMOCRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,08,0.0,0.0,04/24/2024,0.0,0.0
H4IN08306,"SEIN, EDWARD UPTON",O,1,DEMOCRAT,13820.97,0.0,21349.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7675.78,IN,08,0.0,3376.15,10/15/2024,0.0,0.0
H0IN08114,"BUCSHON, LARRY D.",I,2,REPUBLICAN,740452.71,0.0,902031.49,0.0,477257.29,315678.51,0.0,0.0,0.0,0.0,0.0,26240.0,170777.0,IN,08,566900.0,0.0,12/31/2024,29600.0,34500.0
H0IN08148,"RISK, KRISTI",O,2,REPUBLICAN,70744.0,0.0,70811.38,0.0,0.0,-67.38,414.0,50000.0,0.0,0.0,0.0,0.0,17030.0,IN,08,3300.0,0.0,07/17/2024,414.0,0.0
H4IN06169,"KAVANAUGH, DOMINICK",O,2,REPUBLICAN,528366.13,0.0,528366.13,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,1727.99,0.0,27366.13,IN,08,1000.0,0.0,06/30/2024,0.0,0.0
H4IN08223,"MOSS, RICHARD",O,2,REPUBLICAN,757656.26,0.0,757656.26,0.0,0.0,0.0,0.0,745000.0,0.0,6331.41,0.0,738668.59,12656.26,IN,08,0.0,0.0,05/20/2024,0.0,0.0
H4IN08249,"MESSMER, MARK MR.",O,2,REPUBLICAN,1545283.84,146538.91,1338177.97,0.0,0.0,207105.87,3723.9,25000.0,0.0,25000.0,0.0,29727.72,1008722.09,IN,08,361269.95,0.0,12/31/2024,5504.69,7000.0
H4IN09163,"PECK, TIMOTHY",C,1,DEMOCRAT,362628.97,12099.88,346755.28,0.0,0.0,15873.69,7692.69,30000.0,0.0,0.0,0.0,70346.07,287751.53,IN,09,22438.55,2050.0,12/31/2024,0.0,0.0
H6IN09143,"HOUCHIN, ERIN",I,2,REPUBLICAN,1723766.0,355692.02,1393946.47,0.0,412224.33,742043.86,0.0,0.0,0.0,0.0,0.0,0.0,362734.05,IN,09,999500.36,0.0,12/31/2024,970.7,6000.0
H4KS01083,"BUSKIRK, PAUL",C,1,DEMOCRAT,63181.81,0.0,62835.33,0.0,0.0,346.48,500.0,15000.0,0.0,0.0,0.0,0.0,47681.81,KS,01,0.0,0.0,12/31/2024,0.0,0.0
H0KS01123,"MANN, TRACEY ROBERT",I,2,REPUBLICAN,1523582.68,254567.77,867436.85,4511.28,1097551.01,1753696.84,0.0,0.0,0.0,152700.0,0.0,0.0,431712.29,KS,01,776188.02,0.0,12/31/2024,2000.0,100.0
H4KS02107,"BOYDA, NANCY E",C,1,DEMOCRAT,245108.35,0.0,245108.35,0.0,0.0,0.0,527.1,105320.0,0.0,6300.0,0.0,99020.0,120511.25,KS,02,13000.0,5750.0,11/12/2024,0.0,0.0
H4KS02149,"WOODY, ELGIN IV",C,1,DEMOCRAT,40623.42,0.0,42790.84,0.0,0.0,-2167.42,0.0,0.0,0.0,0.0,0.0,0.0,40349.83,KS,02,0.0,0.0,06/30/2024,100.0,0.0
H4KS02198,"KLEINMANN, MATTHEW RYAN",C,1,DEMOCRAT,52818.77,0.0,52818.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52818.77,KS,02,0.0,0.0,12/31/2024,0.0,0.0
H4KS02206,"BOYDA, NANCY E",C,1,DEMOCRAT,245108.35,0.0,245108.35,0.0,0.0,0.0,527.1,105320.0,0.0,6300.0,0.0,99020.0,120511.25,KS,02,13000.0,5750.0,11/12/2024,0.0,0.0
H0KS02188,"LATURNER, JAKE",I,2,REPUBLICAN,923943.37,78553.34,992226.98,90500.0,281853.36,213569.75,0.0,0.0,0.0,0.0,0.0,0.0,526890.03,KS,02,318500.0,0.0,12/31/2024,213741.4,32000.0
H4KS02164,"SCHMIDT, DEREK",C,2,REPUBLICAN,1266628.17,24571.11,1228127.03,122415.84,0.0,38501.14,8564.57,0.0,0.0,0.0,0.0,17484.47,817106.57,KS,02,415800.0,0.0,12/31/2024,3342.64,0.0
H4KS02172,"TIFFANY, SHAWN",C,2,REPUBLICAN,478489.57,0.0,478489.57,0.0,0.0,0.0,0.0,25000.0,0.0,7000.0,0.0,18000.0,434339.57,KS,02,19150.0,0.0,10/16/2024,19200.0,0.0
H4KS02180,"KAHRS, JEFF",C,2,REPUBLICAN,489578.41,0.0,487473.46,0.0,0.0,2104.95,0.0,300000.0,0.0,72000.0,0.0,228000.0,140593.76,KS,02,5000.0,0.0,12/31/2024,16908.2,0.0
H4KS02214,"OGLE, MICHAEL ALLEN",C,2,REPUBLICAN,27791.87,0.0,18782.23,0.0,0.0,9009.64,7567.5,18646.71,0.0,0.0,0.0,21376.29,1577.66,KS,02,0.0,0.0,09/30/2024,0.0,0.0
H8KS03155,"DAVIDS, SHARICE",I,1,DEMOCRAT,5977870.92,142547.76,5638238.37,0.0,63623.24,403255.79,0.0,0.0,0.0,0.0,0.0,0.0,4289568.53,KS,03,1521190.16,14830.04,12/31/2024,47435.91,5000.0
H4KS03196,"WESTBROOK, JONATHON",C,2,REPUBLICAN,90235.0,0.0,25062.5,0.0,0.0,130345.0,66000.0,0.0,0.0,0.0,0.0,0.0,24235.0,KS,03,0.0,0.0,12/31/2024,0.0,0.0
H4KS03204,"CRNKOVICH, KAREN",C,2,REPUBLICAN,159997.31,0.0,153290.89,0.0,0.0,6706.42,23499.75,0.0,0.0,0.0,0.0,1017.64,122997.56,KS,03,13500.0,0.0,12/31/2024,10935.36,5000.0
H4KS03212,"REDDY, PRASANTH DR.",C,2,REPUBLICAN,1903036.3,418218.52,1858431.69,17636.89,0.0,44603.71,2598.17,87000.0,0.0,87000.0,0.0,0.0,985590.01,KS,03,404629.6,5000.0,12/31/2024,11012.54,2500.0
H2KS04099,"FREEMAN, ESAU A",C,1,DEMOCRAT,99784.32,0.0,98796.57,0.0,0.0,987.75,100.0,0.0,0.0,0.0,0.0,0.0,47782.04,KS,04,50368.99,1000.0,12/31/2024,0.0,0.0
H8KS04112,"ESTES, RON",I,2,REPUBLICAN,2287999.66,385407.72,2033296.41,1222.69,943572.79,1198276.04,0.0,0.0,0.0,0.0,0.0,0.0,406237.33,KS,04,1326524.13,0.0,12/31/2024,13162.27,500.0
H4KY01081,"MARSHALL, ERIN",C,1,DEMOCRAT,248478.33,0.0,248478.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237977.68,KY,01,10500.0,0.0,11/26/2024,45.0,0.0
H6KY01110,"COMER, JAMES",I,2,REPUBLICAN,7650141.57,156500.0,5518741.17,0.0,1077822.12,3209222.52,0.0,0.0,0.0,0.0,0.0,0.0,6674292.65,KY,01,805999.83,1500.0,12/31/2024,36967.76,5000.0
H2KY02125,"COMPTON, WILLIAM DAKOTA",C,1,DEMOCRAT,5164.12,0.0,5459.6,0.0,0.0,440.89,1081.52,0.0,0.0,0.0,0.0,0.0,4082.6,KY,02,0.0,0.0,12/31/2024,0.0,0.0
H8KY02080,"LINDERMAN, HANK",C,1,DEMOCRAT,41067.58,0.0,27762.33,0.0,18736.97,32042.22,0.0,0.0,0.0,0.0,0.0,0.0,36067.58,KY,02,5000.0,0.0,12/31/2024,0.0,0.0
H8KY02031,"GUTHRIE, S. BRETT HON.",I,2,REPUBLICAN,3849228.99,0.0,5461907.55,0.0,1864119.81,366244.44,0.0,0.0,0.0,0.0,0.0,40613.8,993769.91,KY,02,2842787.93,0.0,12/31/2024,12800.01,3500.0
H2KY03206,"MCGARVEY, MORGAN",I,1,DEMOCRAT,2184235.62,262390.99,1141875.02,0.0,221056.5,1263417.1,0.0,0.0,0.0,0.0,0.0,0.0,1241661.21,KY,03,649084.0,0.0,12/31/2024,19700.0,3300.0
H4KY03251,"YOUNG, GEOFFREY M.",C,1,DEMOCRAT,16986.56,0.0,14976.96,0.0,0.0,9.6,0.0,15055.86,0.0,0.0,0.0,13055.86,1930.7,KY,03,0.0,0.0,12/21/2024,0.0,0.0
H2KY04212,"LEHMAN, MATTHEW",C,1,DEMOCRAT,2807.49,0.0,8827.35,2700.0,6019.86,0.0,0.0,2577.49,0.0,900.0,0.0,0.0,230.0,KY,04,0.0,0.0,12/31/2023,227.75,0.0
H2KY04121,"MASSIE, THOMAS H.",I,2,REPUBLICAN,1349141.6,17919.45,690223.02,0.0,248091.61,907010.19,0.0,0.0,0.0,0.0,0.0,0.0,1106684.91,KY,04,214900.0,0.0,12/31/2024,16365.72,0.0
H0KY05015,"ROGERS, HAROLD DALLAS",I,2,REPUBLICAN,1063926.73,0.0,805640.28,0.0,712965.28,971251.73,0.0,0.0,0.0,0.0,0.0,0.0,570767.64,KY,05,461200.0,0.0,12/31/2024,11650.0,0.0
H2KY05151,"VAN DAM, RICHARD JACOB DR.",C,2,REPUBLICAN,0.0,0.0,2401.51,0.0,2401.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,05,0.0,0.0,09/30/2024,0.0,0.0
H4KY05025,"EDWARDS, DANA PHILLIP DR.",C,2,REPUBLICAN,311129.34,13558.05,313629.34,479.7,0.0,0.0,6210.75,45000.0,215000.0,200000.0,0.0,0.0,22867.77,KY,05,6998.88,0.0,06/16/2024,200.0,0.0
